eff,win,p05,pior,cap,w,cuts,eff_por_cap
1.162934878155708,80.67226890756302,0.8324833965851648,0.8210812936985914,1.6277397260273974,"(1, 1, 3, 3)","(64, 74, 84, 92)",0.25955801648372473
1.1385504077263269,74.78991596638656,0.7709996982457732,0.7506376615545924,1.6181506849315068,"(1, 2, 0, 0)","(64, 72, 80, 88)",0.22413694767915485
1.1288809320997852,73.94957983193278,0.8246630972703074,0.8053934983630718,1.4256849315068494,"(1, 2, 0, 0)","(70, 78, 86, 94)",0.30276132078147455
1.1442164751448227,76.47058823529412,0.7362105504644859,0.7151227985992026,1.7428082191780823,"(1, 2, 0, 0)","(64, 70, 76, 82)",0.19415034920372629
1.1335935358889546,73.94957983193278,0.7944156754894621,0.7737819172447478,1.531849315068493,"(1, 2, 0, 0)","(70, 76, 82, 88)",0.25118681570878787
1.1372107407918048,76.47058823529412,0.7485913851591447,0.7300216324365952,1.7092465753424657,"(1, 2, 0, 0)","(58, 68, 78, 86)",0.19345985664513288
1.1262355453886101,75.63025210084034,0.7946639682807167,0.7738759417507417,1.525,"(1, 2, 0, 0)","(64, 74, 84, 92)",0.240448657883067
1.1770491919348125,78.15126050420169,0.7629020302960733,0.7434074297880833,1.7383561643835617,"(1, 2, 0, 1)","(58, 66, 74, 82)",0.23978833044974604
1.1663415874236442,78.15126050420169,0.8033079874495126,0.7900326623807133,1.5893835616438357,"(1, 2, 0, 1)","(64, 72, 80, 88)",0.2822297706432546
1.1442938585323004,77.31092436974791,0.8516627386759413,0.83404903033199,1.4113013698630137,"(1, 2, 0, 1)","(70, 78, 86, 94)",0.35082270350900674
1.1753127500976976,78.99159663865547,0.7819752989901949,0.764398570786422,1.6455479452054795,"(1, 2, 0, 1)","(64, 70, 76, 82)",0.2715720054563804
1.1593840589017068,77.31092436974791,0.8355649532196474,0.8069936106988417,1.513013698630137,"(1, 2, 0, 1)","(70, 76, 82, 88)",0.3106818771648758
1.1648321085021525,78.15126050420169,0.7822881846268315,0.7655709358709653,1.6863013698630136,"(1, 2, 0, 1)","(58, 68, 78, 86)",0.24017452935443376
1.1474875870276062,77.31092436974791,0.8250715521896186,0.8128013914435704,1.5119863013698631,"(1, 2, 0, 1)","(64, 74, 84, 92)",0.288069400749572
1.176798220002783,78.15126050420169,0.8185390767224352,0.803488717276039,1.6304794520547945,"(1, 2, 0, 2)","(64, 72, 80, 88)",0.28041868680506576
1.1513808054890664,77.31092436974791,0.8620439924750304,0.83404903033199,1.4640410958904109,"(1, 2, 0, 2)","(70, 78, 86, 94)",0.32622284282514685
1.1767826151538814,79.83193277310924,0.7981021228807154,0.7843620964039916,1.7006849315068493,"(1, 2, 0, 2)","(64, 70, 76, 82)",0.2522997244620399
